61.3	3677.03	22.1472
61.4	3674.82	22.1472
61.5	3672.6	22.1472
61.6	3670.39	22.1472
61.7	3668.17	22.1472
61.8	3665.96	22.1472
61.9	3663.74	22.1472
62	3661.53	22.1472
62.1	3659.31	22.1472
62.2	3657.1	22.1472
62.3	3654.88	22.1472
62.4	3652.67	22.1472
62.5	3650.46	22.1472
62.6	3648.24	22.1472
62.7	3646.03	22.1472
62.8	3643.81	22.1472
62.9	3641.6	22.1472
63	3639.38	22.1472
63.1	3637.17	22.1472
63.2	3634.95	22.1472
63.3	3632.74	22.1472
63.4	3630.52	22.1472
63.5	3628.31	22.1472
63.6	3626.09	22.1472
63.7	3623.88	22.1472
63.8	3621.66	22.1472
63.9	3619.45	22.1472
64	3617.23	22.1472
64.1	3615.02	22.1472
64.2	3612.8	22.1472
64.3	3610.59	22.1472
64.4	3608.38	22.1472
64.5	3606.16	22.1472
64.6	3603.95	22.1472
64.7	3601.73	22.1472
64.8	3599.52	22.1472
64.9	3597.3	22.1472
65	3595.09	22.1472
65.1	3592.87	22.1472
65.2	3590.66	22.1472
65.3	3588.44	22.1472
65.4	3586.23	22.1472
65.5	3584.01	22.1472
65.6	3581.8	22.1472
65.7	3579.58	22.1472
65.8	3577.37	22.1472
65.9	3575.15	22.1472
66	3572.94	22.1472
66.1	3570.73	22.1472
66.2	3568.51	22.1472
66.3	3566.3	22.1472
66.4	3564.08	22.1472
66.5	3561.87	22.1472
66.6	3559.65	22.1472
66.7	3557.44	22.1472
66.8	3555.22	22.1472
66.9	3553.01	22.1472
67	3550.79	22.1472
67.1	3548.58	22.1472
67.2	3546.36	22.1472
67.3	3544.15	22.1472
67.4	3541.93	22.1472
67.5	3539.72	22.1472
67.6	3537.5	22.1472
67.7	3535.29	22.1472
67.8	3533.07	22.1472
67.9	3530.86	22.1472
68	3528.65	22.1472
68.1	3526.43	22.1472
68.2	3524.22	22.1472
68.3	3522	22.1472
68.4	3519.79	22.1472
68.5	3517.57	22.1472
68.6	3515.36	22.1472
68.7	3513.14	22.1472
68.8	3510.93	22.1472
68.9	3508.71	22.1472
69	3506.5	22.1472
69.1	3504.28	22.1472
69.2	3502.07	22.1472
69.3	3499.85	22.1472
69.4	3497.64	22.1472
69.5	3495.42	22.1472
69.6	3493.21	22.1472
69.7	3491	22.1472
69.8	3488.78	22.1472
69.9	3486.57	22.1472
70	3484.35	22.1472
70.1	3482.14	22.1472
70.2	3479.92	22.1472
70.3	3477.71	22.1472
70.4	3475.49	22.1472
70.5	3473.28	22.1472
70.6	3471.06	22.1472
70.7	3468.85	22.1472
70.8	3466.63	22.1472
70.9	3464.42	22.1472
71	3462.2	22.1472
71.1	3459.99	22.1472
71.2	3457.77	22.1472
71.3	3455.56	22.1472
71.4	3453.34	22.1472
71.5	3451.13	22.1472
71.6	3448.92	22.1472
71.7	3446.7	22.1472
71.8	3444.49	22.1472
71.9	3442.27	22.1472
72	3440.06	22.1472
72.1	3437.84	22.1472
72.2	3435.63	22.1472
72.3	3433.41	22.1472
72.4	3431.2	22.1472
72.5	3428.98	22.1472
72.6	3426.77	22.1472
72.7	3424.55	22.1472
72.8	3422.34	22.1472
72.9	3420.12	22.1472
73	3417.91	22.1472
73.1	3415.69	22.1472
73.2	3413.48	22.1472
73.3	3411.27	22.1472
73.4	3409.05	22.1472
73.5	3406.84	22.1472
73.6	3404.62	22.1472
73.7	3402.41	22.1472
73.8	3400.19	22.1472
73.9	3397.98	22.1472
74	3395.76	22.1472
74.1	3393.55	22.1472
74.2	3391.33	22.1472
74.3	3389.12	22.1472
74.4	3386.9	22.1472
74.5	3384.69	22.1472
74.6	3382.47	22.1472
74.7	3380.26	22.1472
74.8	3378.04	22.1472
74.9	3375.83	22.1472
75	3373.61	22.1472
75.1	3371.4	22.1472
75.2	3369.19	22.1472
75.3	3366.97	22.1472
75.4	3364.76	22.1472
75.5	3362.54	22.1472
75.6	3360.33	22.1472
75.7	3358.11	22.1472
75.8	3355.9	22.1472
75.9	3353.68	22.1472
76	3351.47	22.1472
76.1	3349.25	22.1472
76.2	3347.04	22.1472
76.3	3344.82	22.1472
76.4	3342.61	22.1472
76.5	3340.39	22.1472
76.6	3338.18	22.1472
76.7	3335.96	22.1472
76.8	3333.75	22.1472
76.9	3331.54	22.1472
77	3329.32	22.1472
77.1	3327.11	22.1472
77.2	3324.89	22.1472
77.3	3322.68	22.1472
77.4	3320.46	22.1472
77.5	3318.25	22.1472
77.6	3316.03	22.1472
77.7	3313.82	22.1472
77.8	3311.6	22.1472
77.9	3309.39	22.1472
78	3307.17	22.1472
78.1	3304.96	22.1472
78.2	3302.74	22.1472
78.3	3300.53	22.1472
78.4	3298.31	22.1472
78.5	3296.1	22.1472
78.6	3293.88	22.1472
78.7	3291.67	22.1472
78.8	3289.46	22.1472
78.9	3287.24	22.1472
79	3285.03	22.1472
79.1	3282.81	22.1472
79.2	3280.6	22.1472
79.3	3278.38	22.1472
79.4	3276.17	22.1472
79.5	3273.95	22.1472
79.6	3271.74	22.1472
79.7	3269.52	22.1472
79.8	3267.31	22.1472
79.9	3265.09	22.1472
80	3262.88	22.1472
80.1	3260.66	22.1472
80.2	3258.45	22.1472
80.3	3256.23	22.1472
80.4	3254.02	22.1472
80.5	3251.8	22.1472
80.6	3249.59	22.1472
80.7	3247.38	22.1472
80.8	3245.16	22.1472
80.9	3242.95	22.1472
81	3240.73	22.1472
81.1	3238.52	22.1472
81.2	3236.3	22.1472
81.3	3234.09	22.1472
81.4	3231.87	22.1472
81.5	3229.66	22.1472
81.6	3227.44	22.1472
81.7	3225.23	22.1472
81.8	3223.01	22.1472
81.9	3220.8	22.1472
82	3218.58	22.1472
82.1	3216.37	22.1472
82.2	3214.15	22.1472
82.3	3211.94	22.1472
82.4	3209.73	22.1472
82.5	3207.51	22.1472
82.6	3205.3	22.1472
82.7	3203.08	22.1472
82.8	3200.87	22.1472
82.9	3198.65	22.1472
83	3196.44	22.1472
83.1	3194.22	22.1472
83.2	3192.01	22.1472
83.3	3189.79	22.1472
83.4	3187.58	22.1472
83.5	3185.36	22.1472
83.6	3183.15	22.1472
83.7	3180.93	22.1472
83.8	3178.72	22.1472
83.9	3176.5	22.1472
84	3174.29	22.1472
84.1	3172.07	22.1472
84.2	3169.86	22.1472
84.3	3167.65	22.1472
84.4	3165.43	22.1472
84.5	3163.22	22.1472
84.6	3161	22.1472
84.7	3158.79	22.1472
84.8	3156.57	22.1472
84.9	3154.36	22.1472
85	3152.14	22.1472
85.1	3149.93	22.1472
85.2	3147.71	22.1472
85.3	3145.5	22.1472
85.4	3143.28	22.1472
85.5	3141.07	22.1472
85.6	3138.85	22.1472
85.7	3136.64	22.1472
85.8	3134.42	22.1472
85.9	3132.21	22.1472
86	3130	22.1472
86.1	3127.78	22.1472
86.2	3125.57	22.1472
86.3	3123.35	22.1472
86.4	3121.14	22.1472
86.5	3118.92	22.1472
86.6	3116.71	22.1472
86.7	3114.49	22.1472
86.8	3112.28	22.1472
86.9	3110.06	22.1472
87	3107.85	22.1472
87.1	3105.63	22.1472
87.2	3103.42	22.1472
87.3	3101.2	22.1472
87.4	3098.99	22.1472
87.5	3096.77	22.1472
87.6	3094.56	22.1472
87.7	3092.34	22.1472
87.8	3090.13	22.1472
87.9	3087.92	22.1472
88	3085.7	22.1472
88.1	3083.49	22.1472
88.2	3081.27	22.1472
88.3	3079.06	22.1472
88.4	3076.84	22.1472
88.5	3074.63	22.1472
88.6	3072.41	22.1472
88.7	3070.2	22.1472
88.8	3067.98	22.1472
88.9	3065.77	22.1472
89	3063.55	22.1472
89.1	3061.34	22.1472
89.2	3059.12	22.1472
89.3	3056.91	22.1472
89.4	3054.69	22.1472
89.5	3052.48	22.1472
89.6	3050.27	22.1472
89.7	3048.05	22.1472
89.8	3045.84	22.1472
89.9	3043.62	22.1472
90	3041.41	22.1472
90.1	3039.19	22.1472
90.2	3036.98	22.1472
90.3	3034.76	22.1472
90.4	3032.55	22.1472
90.5	3030.33	22.1472
90.6	3028.12	22.1472
90.7	3025.9	22.1472
90.8	3023.69	22.1472
90.9	3021.47	22.1472
91	3019.26	22.1472
91.1	3017.04	22.1472
91.2	3014.83	22.1472
91.3	3012.61	22.1472
91.4	3010.4	22.1472
91.5	3008.19	22.1472
91.6	3005.97	22.1472
91.7	3003.76	22.1472
91.8	3001.54	22.1472
91.9	2999.33	22.1472
92	2997.11	22.1472
92.1	2994.9	22.1472
92.2	2992.68	22.1472
92.3	2990.47	22.1472
92.4	2988.25	22.1472
92.5	2986.04	22.1472
92.6	2983.82	22.1472
92.7	2981.61	22.1472
92.8	2979.39	22.1472
92.9	2977.18	22.1472
93	2974.96	22.1472
93.1	2972.75	22.1472
93.2	2970.54	22.1472
93.3	2968.32	22.1472
93.4	2966.11	22.1472
93.5	2963.89	22.1472
93.6	2961.68	22.1472
93.7	2959.46	22.1472
93.8	2957.25	22.1472
93.9	2955.03	22.1472
94	2952.82	22.1472
94.1	2950.6	22.1472
94.2	2948.39	22.1472
94.3	2946.17	22.1472
94.4	2943.96	22.1472
94.5	2941.74	22.1472
94.6	2939.53	22.1472
94.7	2937.31	22.1472
94.8	2935.1	22.1472
94.9	2932.88	22.1472
95	2930.67	22.1472
95.1	2928.46	22.1472
95.2	2926.24	22.1472
95.3	2924.03	22.1472
95.4	2921.81	22.1472
95.5	2919.6	22.1472
95.6	2917.38	22.1472
95.7	2915.17	22.1472
95.8	2912.95	22.1472
95.9	2910.74	22.1472
96	2908.52	22.1472
96.1	2906.31	22.1472
96.2	2904.09	22.1472
96.3	2901.88	22.1472
96.4	2899.66	22.1472
96.5	2897.45	22.1472
96.6	2895.23	22.1472
96.7	2893.02	22.1472
96.8	2890.81	22.1472
96.9	2888.59	22.1472
97	2886.38	22.1472
97.1	2884.16	22.1472
97.2	2881.95	22.1472
97.3	2879.73	22.1472
97.4	2877.52	22.1472
97.5	2875.3	22.1472
97.6	2873.09	22.1472
97.7	2870.87	22.1472
97.8	2868.66	22.1472
97.9	2866.44	22.1472
98	2864.23	22.1472
98.1	2862.01	22.1472
98.2	2859.8	22.1472
98.3	2857.58	22.1472
98.4	2855.37	22.1472
98.5	2853.15	22.1472
98.6	2850.94	22.1472
98.7	2848.73	22.1472
98.8	2846.51	22.1472
98.9	2844.3	22.1472
99	2842.08	22.1472
99.1	2839.87	22.1472
99.2	2837.65	22.1472
99.3	2835.44	22.1472
99.4	2833.22	22.1472
99.5	2831.01	22.1472
99.6	2828.79	22.1472
