4.31	-2.70957	-2.00188
4.32	-2.74324	-2.00055
4.33	-2.77378	-1.99721
4.34	-2.80102	-1.99158
4.35	-2.82477	-1.98358
4.36	-2.84488	-1.97338
4.37	-2.86118	-1.96104
4.38	-2.87353	-1.94635
4.39	-2.88175	-1.929
4.4	-2.88573	-1.90894
4.41	-2.88531	-1.88636
4.42	-2.88036	-1.86135
4.43	-2.87077	-1.83372
4.44	-2.85643	-1.80317
4.45	-2.83722	-1.76963
4.46	-2.81306	-1.73336
4.47	-2.78386	-1.69449
4.48	-2.74955	-1.65284
4.49	-2.71005	-1.6081
4.5	-2.66532	-1.56025
4.51	-2.61532	-1.50956
4.52	-2.56002	-1.45624
4.53	-2.49939	-1.40012
4.54	-2.43344	-1.34091
4.55	-2.36216	-1.27857
4.56	-2.28558	-1.21345
4.57	-2.20373	-1.14582
4.58	-2.11665	-1.07553
4.59	-2.0244	-1.00228
4.6	-1.92705	-0.926064
4.61	-1.82467	-0.84728
4.62	-1.71738	-0.766268
4.63	-1.60526	-0.682917
4.64	-1.48845	-0.596894
4.65	-1.36708	-0.508207
4.66	-1.24129	-0.417329
4.67	-1.11124	-0.324683
4.68	-0.977105	-0.230176
4.69	-0.839059	-0.133442
4.7	-0.697297	-0.0344894
4.71	-0.552023	0.0661296
4.72	-0.403449	0.167895
4.73	-0.2518	0.270884
4.74	-0.0973098	0.375522
4.75	0.0597793	0.481823
4.76	0.219216	0.589139
4.77	0.380741	0.69683
4.78	0.544086	0.804964
4.79	0.708979	0.914073
4.8	0.875139	1.02422
4.81	1.04228	1.13464
4.82	1.21011	1.24453
4.83	1.37834	1.35396
4.84	1.54666	1.46363
4.85	1.71478	1.57373
4.86	1.88239	1.68332
4.87	2.04918	1.79134
4.88	2.21485	1.89784
4.89	2.3791	2.00388
4.9	2.54161	2.10989
4.91	2.70209	2.21468
4.92	2.86023	2.31661
4.93	3.01573	2.41568
4.94	3.1683	2.51368
4.95	3.31766	2.61188
4.96	3.46351	2.70867
4.97	3.60558	2.80053
4.98	3.74359	2.88566
4.99	3.87728	2.96643
5	4.0064	3.04757
